SMILES,butina_clusters,split,test_subset
C#CC[N+]1(CC#Cc2cccc(C)c2)CCCCC1,7900,val,False
COc1ccc(C)cc1Nc1n[n+](-c2ccccc2)c(-c2cc(OC)c(OC)cc2Br)s1,3048,val,False
C[n+]1c2n(c3ccccc31)N=C(c1ccc(Br)cc1)CS2,6911,train,False
O=C(c1ccccc1)c1c2c(cc3sc4ccccc4[n+]13)-c1cccc3cccc-2c13,12894,train,False
Cc1c(CCOC(=O)c2ccccc2)sc[n+]1Cc1ccccc1,2976,test,False
COc1ccc(C(=O)C[n+]2ccc(N(C)C)cc2)cc1,207,train,False
c1ccc(-c2cn(-c3ccccc3)c3[n+]2CCS3)cc1,8748,test,False
Brc1ccc(-c2c[n+]3c(n2-c2ccccc2)SCC3)cc1,8748,test,False
COc1ccc(C2=[N+](C)CCn3cccc32)c(OC)c1,7777,train,False
O=C(C[n+]1ccccc1)N/N=C/c1cc(Br)ccc1O,364,train,False
Cc1ccc(C(=O)N/N=C/c2ccc(S(=O)(=O)[O-])o2)c(Cl)c1,304,train,False
c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)[c-](-c3ccccc3)c2-c2ccccc2)cc1,12900,test,False
COc1ccc2c(c1O)-c1c(O)c(OC)cc3c1[C@H](C2)[N+](C)(C)CC3,10338,train,False
COc1ccc(NC(=O)COc2ccc(/C=C/c3cc[n+](C)cc3)cc2OC)cc1,0,train,False
CCc1ccc(NC(=O)C[n+]2cc(-c3ccc(C)cc3)n3c2CCC3)cc1,117,train,False
CC[n+]1c(C)cc(C)n1-c1ccccc1,5663,test,False
C=Cn1cc[n+](CC(=O)c2ccc(Br)cc2)c1,5813,test,False
CCCN(CCC)C1=CC(=[N+]2CCCC2)CC(C)(C)C1,9607,train,False
COc1ccc(C(=O)C[n+]2ccc3c(c2)nc(-c2ccc(OC)cc2OC)n3C)cc1,207,train,False
CC[N+](C)(CC)CCCCOc1ccc2c(c1)C(=O)c1cc(OCCCC[N+](C)(CC)CC)ccc1-2,6730,val,False
CCC1=[N+](C)CCn2c(C)ccc21,11427,val,False
Cc1ccc(-c2csc(Nc3ccc(C(=O)O)cc3)[n+]2Cc2ccccc2)cc1,4406,val,False
Cc1cc(=O)c2n(Cc3ccccc3Cl)nc[n+]2[nH]1,3528,test,False
O=C(C[n+]1ccc(/C=C/c2ccccc2)cc1)c1ccc2c(c1)OCCO2,371,train,False
COc1ccc(C(=O)OCCc2sc[n+](CC(=O)c3ccccc3)c2C)cc1,2778,val,False
CN(C)c1cc[n+](CC(=O)Nc2ccc(Cl)cc2)cc1,331,train,False
C[C@H]1OC[C@@H](C[N+](C)(C)C)O1,13569,val,False
Clc1ccc(C[n+]2cc(-c3ccccc3)n3c2CCC3)cc1Cl,2778,val,False
Fc1ccc(-[n+]2nc(Nc3ccccc3)sc2-c2c3ccccc3cc3ccccc23)cc1,3730,test,False
CCc1ccc(Nc2n[n+](-c3ccccc3)c(-c3ccc(SC)cc3)s2)cc1,3730,test,False
COC(=O)c1ccc[n+](CC(=O)c2ccc(Br)cc2)c1,2313,val,False
C#CC[N+](C)(C)CC#Cc1ccc(Cl)cc1,4434,train,False
c1ccc2c(C[n+]3csc4ccccc43)cccc2c1,5953,test,False
C[n+]1cc(-c2ccccc2)oc1-c1ccccc1,8996,val,False
CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O,4862,test,False
Cc1cc(C[n+]2ccccc2)c2nsnc2c1,13568,test,False
COc1cccc(C(=O)C[n+]2ccccc2/C=N/O)c1,666,val,False
c1cc[n+](CCCC[n+]2ccccc2)cc1,6623,test,False
CC(C)N1C(=O)CC2(CC[N+](C)(CCOC(=O)C(O)(c3ccccc3)c3ccccc3)CC2)C1=O,6202,train,False
COc1ccc(OC)c(C(=O)Cn2c3[n+](c4ccc(C(F)(F)F)cc42)CCCCC3)c1,5381,train,False
CCC1CC2(C)C3=C(CCC3)CC[N+]2(C)C1,11439,train,False
O=C(C[n+]1cccc(/C=N/O)c1)N1CCCCCC1,5120,test,False
Cc1cc(NC(=O)CN2C(=O)C3CC=CCC3C2=O)no1,25,train,False
CCCCOc1ccc(C(=O)OC2CC(C)N(C)CC2C)cc1,493,train,False
Cc1cc(NC(=O)CSc2cc(Cl)ccc2Cl)n(-c2ccccc2)n1,41,train,False
O=C([O-])C1(Nc2ccccc2)CCN(Cc2ccccc2)CC1,26,train,False
NCCc1nc2ccc(Cc3ccc4nc(CCN)[nH]c4c3)cc2[nH]1,3616,train,False
Cc1nc(NC(=O)c2cccc(Cl)c2)sc1-c1csc(Nc2cccc(Cl)c2)n1,65,train,False
CN1C(=O)/C(=C2\SC(=S)N(C(CCC(=O)O)C(=O)O)C2=O)c2ccccc21,4460,train,False
Cc1ccc(Oc2c(F)c(F)nc(N3CCCC3)c2F)cc1,2242,train,False
O=C(NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O)c1ccccc1,252,train,False
CC1=CC(C)(C)N(C(=O)c2ccc(F)cc2)c2cc3c(cc21)OCO3,6412,train,False
O=C(c1cc2ccccc2s1)N1CCN(c2ccccn2)CC1,46,train,False
O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccccc1NS(=O)(=O)c1ccc(F)cc1,137,train,False
Nc1nonc1-n1nncc1-c1ccccc1,6149,val,False
CCn1nc(NC(C)=O)c2cc3cccc(C)c3nc21,866,train,False
COc1ccc(N2CCN(Cc3cc4c(cc3Br)OCCO4)CC2)cc1,226,train,False
Clc1ccc(Cn2ccnc2)cn1,2545,val,False
CC(O)/C=C/C1OC(=O)CC1Nc1ccc(C=O)cc1,13567,val,False
CC1CCc2nc(NC(=O)c3ccc(N4C(=O)CCC4=O)cc3)sc2C1,1075,test,False
C=C(c1ccccc1Cl)[n+]1ccccc1,7376,test,False
CC[n+]1c(C)n(C)c2cc(S(=O)(=O)N(C)C)ccc21,7375,val,False
FC(F)Oc1ccc(-n2cc(-c3ccc(Cl)cc3)[n+]3c2CCCCC3)cc1,7229,val,False
COc1ccc(C(=O)C[n+]2ccccc2/C=N/O)cc1,1014,train,False
Cc1sc2c3ccsc3ccc2[n+]1C,11815,test,False
OCC[n+]1c2ccccc2nc2ccc(N3CCOCC3)cc21,1488,train,False
Cn1c(C2=C(O)CN(Cc3ccccc3)C2=N)[n+](C)c2ccccc21,7131,val,False
Nc1sc(-c2ccccc2)n[n+]1Cc1cccc2cccnc12,7717,val,False
Cc1cc(C)cc(NC(=O)C[n+]2ccccc2)c1,1583,val,False
CCCCCCCC[n+]1cccc(C(=O)N2c3c(nc(N)[nH]c3=O)NC(C)C2C)c1,9341,test,False
Cn1c(-c2ccccc2)c[n+]2c1-c1ccccc1C2,8198,train,False
CC1=CC(C)=[NH+]c2ccc(C)cc2N1,11956,val,False
CC(C)Oc1ccc(C2(C#N)CC[N+](C)(C)CC2)cc1,10532,val,False
C[n+]1nc(Nc2cccc3ccccc23)sc1-c1ccc(C(=O)O)cc1,3730,test,False
CC(C(=O)c1ccc(-c2ccccc2)cc1)[n+]1cccc(C(N)=O)c1,4405,train,False
CCCC1=[N+](CC(C)=O)CCn2c(C)ccc21,9018,test,False
CC12Cc3ccc4ccccc4c3C=C1C[N+](C)(C)C2,11404,val,False
CN(C)c1cc[n+](CCC(=O)Nc2cccc([N+](=O)[O-])c2N)cc1,3988,test,False
CC(Nc1cc(C)cc(C)c1)=[N+](C)CCNS(=O)(=O)c1ccc(Cl)cc1,77,train,False
CC(=O)Nc1cc[n+](C(C)C(=O)c2ccc(Br)cc2)cc1,193,train,False
CC1=[N+](C)N(c2ccccc2)C(=O)C1N=Cc1ccc(Cl)cc1,1952,train,False
COc1ccc(-n2c(-c3ccc(Cl)cc3)c[n+]3c2CCc2ccccc2-3)cc1,6336,val,False
C#CCOC(=O)C[N+](C)(C)CC=C,11159,test,False
Cc1cc[n+](CC(=O)Nc2cc(C(F)(F)F)ccc2Cl)cc1,716,val,False
C[N+](C)(C)CCOc1ccc([N+](=O)[O-])cc1,51,train,False
Cc1cccc[n+]1CC(=O)c1ccc2c(c1)OCCO2,32,train,False
COC(=O)c1ccc2c(c1)C(C)(C)C(/C=C/c1ccccc1O)=[N+]2C,9165,train,False
C[n+]1ccn(C(=O)N(c2ccccc2)c2ccccc2)c1,8184,val,False
CC1CCC(C(C)C)C(OC(=O)Cn2c(-c3ccc(F)cc3)[n+](C)c3ccccc32)C1,5659,train,False
O=C(C[n+]1ccc(/C=N/O)cc1)NCc1ccccc1,8,train,False
Cc1ccc(C(=O)C[n+]2ccc3ccccc3c2)cc1,2313,val,False
Cc1ccc(-c2cc(C(=O)[O-])c3cc(Br)ccc3n2)s1,1395,test,False
Cc1ccc[n+](C(C)C(=O)c2ccc(Cl)cc2)c1,2658,train,False
O=C(Cc1ccccc1)OCCNC(=O)c1ccc[nH+]c1,2,train,False
C[n+]1ccc(-c2ccncc2)cc1,11158,train,False
COc1ccc(C(=O)C[n+]2cccc(C)c2)cc1,207,train,False
NC(=O)c1ccc[n+](CC(=O)c2ccc(Br)cc2)c1,2172,test,False
Cc1ccc2[nH]c(C)c(/C=C/c3cc[n+](C)cc3)c2c1,7642,val,False
C=CC#CC1(O)CC(C)[N+](C)(C)CC1C,11378,test,False
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(Cl)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(OCC(=O)OC)c(C(=O)OC)c1,4325,train,False
C[n+]1c2n(c3ccccc31)N=C(c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)CS2,8852,train,False
Cc1cc(C)[n+](-c2ccc(C(C)C)cc2)c2[nH]c(=O)[nH]c(=O)c12,11719,val,False
CC(=O)Nc1scc(-c2ccccc2)[n+]1-c1ccc(C)cc1,4406,val,False
Cc1ccc(N(C(=O)c2ccncc2)C2C=CS(=O)(=O)C2)cc1,1987,train,False
COCCNC(=O)CSc1nc(N)c(NC(=O)c2ccccc2F)c(=O)[nH]1,27,train,False
OC1(c2ccc(F)cc2)CN(c2ccccc2)C2=[N+]1CCS2,8088,train,False
NC(=O)c1ccc(N2CCCCC2)c(N2C(=O)CCC2=O)c1,1762,train,False
CNc1nc(SCC(=O)OC)nc(N2CCOCC2)n1,575,train,False
Fc1ccccc1/C=C1\CCCC2=C1NC(=S)NC2c1ccccc1F,7864,train,False
COCc1cc(C)nc(NC2CC(C)(C)NC(C)(C)C2)c1C#N,5038,train,False
O=C(CCN1CCN(C(c2ccccc2)c2ccccc2)CC1)N/N=C/c1ccc(O)cc1O,39,train,False
C=CCn1c(N)c(C(=O)NCC2CCCO2)c2nc3ccccc3nc21,20,train,False
O=C1CN(C(=O)COC(=O)Cc2ccsc2)c2ccccc2N1,499,train,False
CN(C)c1ncc(CN2CCC(CO)(CCCc3ccccc3)CC2)s1,408,train,False
COc1ccc(/C=N/NC(=O)Cn2cnc3ccccc3c2=O)cc1,94,train,False
O=S(=O)(Nc1cccc2cccnc12)c1ccccc1,423,train,False
O=C(NCc1ccccn1)c1ccc(Cn2cc(Br)cn2)o1,76,train,False
CCOC(=O)C[n+]1c(C)ccc2c1CCC2,11157,test,False
COc1ccc(Cn2nnnc2CN(Cc2cc3cccc(C)c3[nH]c2=O)C2CCCC2)cc1,1215,val,False
CCOc1ccc(CN(C)C(C)C(=O)NCCc2ccc(F)cc2)cc1,177,train,False
O=C(CCl)N1CCN(Cc2cccs2)CC1,26,train,False
CCOc1ccc(-c2nnn(CC(=O)NCc3ccccc3)n2)cc1,63,train,False
COc1ccc(N2CCN(C(=O)CN3CC[NH+](C(c4ccccc4)c4ccccc4)CC3)CC2)cc1,11,train,False
CN(C)CCC[NH2+]c1c2c(nc3ccccc13)CCC2,2250,test,False
CCn1ccc(CNC)n1,7705,test,False
O=C(Nc1nnc[nH]1)c1cccnc1Cl,555,train,False
Cc1nc(C)c(-c2csc([NH2+]c3ccc(N)cc3)n2)s1,1138,val,False
C1CN(Cc2nc(C3CC3)no2)CCO1,3011,train,False
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@@H](C)c3ccccc3)c2)[nH]1,7319,train,False
COC(C#CCC[NH+](C)C)(c1ccccc1)c1ccccc1,6657,val,False
CCC(=O)N(CCC[NH+](C)C)c1nc(-c2cc(OC)ccc2OC)cs1,769,train,False
COc1ccccc1N1CC[NH+](CC(=O)NCC2CCCO2)CC1,20,train,False
CC[NH+](c1ccccc1)S(=O)(=O)c1ccc(OC)c(NC(=O)CN(C)C)c1,51,train,False
c1ccc(COc2ccc(OCCCC[NH+]3CCCC3)cc2)cc1,761,train,False
CC[NH2+]C(=S)N(Cc1cccnc1)Cc1ccc(OC)c(OC)c1,1626,train,False
Cc1ccc(OCCCC[NH+]2CCC(C)CC2)c(Br)c1,2230,val,False
O=S(=O)(c1cccc(Cl)c1Cl)N1CC[NH+](C(=S)NCCCN2CCOCC2)CC1,21,train,False
C=CCc1ccc(OCCCCC[NH+]2CCC(C)CC2)c(OC)c1,1119,test,False
Cc1ccc(OCC(=O)N2CC[NH+](C3CCC(c4ccccc4)CC3)CC2)cc1,52,train,False
C=CC[NH2+]CC(=O)N1N=C(c2ccc3ccccc3c2)CC1c1ccc(OC)cc1,636,train,False
[NH3+]CC(c1ccco1)c1c[nH]c2ccccc12,2394,train,False
COc1ccccc1[NH2+]S(=O)(=O)c1cc(N2Cc3ccccc3C2=N)ccc1N1CCOCC1,5280,val,False
CC[NH+](CC)CCOc1ccccc1OC,1087,train,False
CC[NH+](CC)CC(=O)Nc1cc(N(C)C)nc2ccccc12,3345,test,False
COc1ccccc1[NH+]1CCN(CC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)CC1,4,train,False
COc1cccc(C(=O)N2CC[NH+](Cc3ccco3)CC2)c1OC,31,train,False
COc1cc(CN2CC[NH+](Cc3ccc(C)cc3)CC2)c([N+](=O)[O-])cc1OC,642,train,False
CCOCCC[NH2+]C(=S)N1CCN(Cc2ccco2)CC1,1220,train,False
Cc1ccc([N+](=O)[O-])c(OCCC[NH+]2CCC(Cc3ccccc3)CC2)c1,823,train,False
CCOc1ccccc1CN1CC[NH+](S(C)(=O)=O)CC1,453,train,False
CCC(CC)[NH2+]Cc1ccc2c(c1)c1ccccc1n2CC,1951,test,False
C=CC[NH2+]CC#CCOc1ccc(OC)cc1,4013,train,False
O=C(c1cccc(F)c1)N1CC[NH+](Cc2ccc3c(c2)OCO3)CC1,26,train,False
C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](Cc3ccc(O)cc3)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)CO)nn3)CC2)n1,2518,train,False
CCC1(O)CC2C[NH+](CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,8306,train,False
NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(OC3OC(CN)C(O)C(O)C3[NH3+])C2O)C(N)C(O)C1O,3009,train,False
C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)CC(C)C)nn3)CC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,2518,train,False
Cc1cccc(CN2CC[NH+](CCCc3ccccc3)CC2)c1,1481,test,False
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C([NH3+])C(O)C1O,3009,train,False
CC(C)(C)c1nc(CN2CCOCC2)cc(C[NH+]2CCOCC2)c1O,7440,test,False
CCN(CC)CC[NH2+]Cc1cc(Br)ccc1OCC(=O)NCc1ccccc1,757,test,False
CC(C)OC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,10239,val,False
Cc1ccc(S(=O)(=O)N2N=C3CCCCC3C2(O)C(F)(F)F)cc1,83,train,False
O=C(NCC[NH+]1CCN(c2ccccc2)CC1)c1ccccc1F,82,train,False
O=C(C[NH+]1CCCCCC1)Nc1ccc(Oc2ccccc2)cc1,0,train,False
C=CCOc1c(Cl)cc(C[NH2+]CCC)cc1Cl,3645,test,False
COc1ccc(OCC(O)C[NH+]2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,5,train,False
O=c1[nH]ccc2cc(OC3CC[NH2+]CC3)ccc12,13566,train,False
CCCC(c1nnnn1Cc1ccco1)[NH+]1CCN(c2ccccc2)CC1,557,train,False
CCCCCC(O)CCCC(=O)[O-],7378,val,False
CN1CC[NH+](c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,3957,val,False
CC(C)OC(=O)Nc1ccc2c(c1)N(C(=O)CC[NH+]1CCOCC1)c1ccccc1CC2,1851,val,False
COc1ccc(CCNC(=O)C2CCN(C(=O)c3ccc(Cl)cc3)CC2)cc1OC,2,train,False
C[NH2+]S(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,6182,test,False
CC(C)[C@H]([NH3+])C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,8524,train,False
O=C(NCc1ccccc1)N1CC[NH2+]CC1,7,train,False
CCn1c([NH2+]Cc2cc(OC)c(OC)c(OC)c2)nc2ccccc21,1951,test,False
C[NH+](C)CCCN1C(=O)CSC1c1ccc([N+](=O)[O-])cc1,3785,train,False
CCOC(=O)c1cnc2ccc(C(=O)OC)cc2c1[NH2+]c1cccc(C(=O)O)c1,28,train,False
CCn1c(=O)c(C(=O)NCC[NH+]2CCCCC2)c(O)c2ccccc21,240,train,False
C[NH+](C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,12103,train,False
Cc1cc(OCC(O)CN2CC[NH+](C)CC2)ccc1C(C)C,317,train,False
CCOc1cc2c(cc1OCC)-n1cccc1C(c1cc(C)c(OC)cc1C)[NH2+]C2,6464,train,False
CN1c2ccccc2C(=O)N(CC[NH+](C)C)c2ccccc21,5809,val,False
COc1ccc(C[C@H](N)C(=O)N[C@@H]2C(O)[C@H](n3cnc4c([NH+](C)C)ncnc43)O[C@@H]2CO)cc1,3276,train,False
O=C1NC(=S)CN1c1ccccc1,3434,train,False
O=C(NCCc1ccncc1)NC1CCCCC1,12,train,False
C[NH+]1CCCN(C(=O)CC2(CC(=O)O)CCCC2)CC1,6674,test,False
O=C(C[NH+]1CCCCC1)c1ccc(OC(F)F)cc1,1103,train,False
C=CCN1C(c2ccccc2)=CS/C1=C(/C#N)c1nnc([NH+]2CCOCC2)n1-c1ccccc1,7309,val,False
CCOc1ccccc1OCC1C[NH2+]CCO1,2298,val,False
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](N=C[NH+]3CCCCCC3)[C@H]2SC1(C)C,9880,val,False
CC(C)(CO)[NH2+]Cc1c(OCc2ccc(Cl)cc2)ccc2ccccc12,4154,train,False
CSc1ccc(/C=C/C(=O)N2CCC[NH+](C)CC2)cc1,1931,test,False
NC(N)=NC([NH3+])=NCCc1ccccc1,7025,test,False
CCCC(c1nnnn1CCOC)[NH+]1CCN(Cc2ccccc2)CC1,703,train,False
CC[C@@H]1C(=O)OC[C@@H]1CC1=CN=C[NH+]1C,12159,val,False
Cc1ccc(C)c(OCCC[NH2+]C2CCCC2)c1C,3430,val,False
COc1ccc(C[NH2+]CC(=O)Nc2sccc2C#N)cc1,0,train,False
Cc1cc(Cl)c(OCCOCC[NH+]2CCC(C)CC2)c(Br)c1,3029,test,False
CCCCC(c1nnnn1C(C)C)[NH+]1CCN(C(=O)c2ccco2)CC1,557,train,False
O=C(CC[NH+]1CCCCCC1)Nc1ccccc1F,188,train,False
CC(C)(C)C(=O)Nc1sc2c(c1C#N)CC[NH+](Cc1ccccc1)C2,546,train,False
O=S(=O)(c1ccc(F)cc1)[NH+]1CCCNCC1,3473,train,False
CCC(C)c1ccc(S(=O)(=O)[NH2+]c2cccnc2)cc1,2420,val,False
COc1ccc(C(O)(c2ccccc2OC)C(C[NH+]2CCOCC2)c2ccccc2)cc1,3275,val,False
CCOC(=O)Nc1ccc2c(c1)N(C(=O)C[NH+]1CCN(C)CC1)c1ccccc1S2,929,test,False
CC(=O)Nc1ccc([NH2+]CC(O)COc2ccccc2)cc1,0,train,False
COc1cc2nc([NH+]3CCN(c4cc(C)ccc4C)CC3)nc(N)c2cc1OC,3625,test,False
CN(/N=C/c1ccncc1)C1=NCC[NH2+]1,8856,test,False
C[NH2+]C[C@H](O)c1ccc(O)c(O)c1,6548,val,False
C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)Cc4ccc(O)cc4)nn3)CC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,2518,train,False
Cc1ccc2c(c1)C1C[NH+](C)CCC1N2C(=O)c1ccccc1NS(=O)(=O)c1ccc(F)cc1C,137,train,False
C1=CCC(CN2CC[NH+](C3CCCCCC3)CC2)CC1,4772,train,False
CCN(CC)S(=O)(=O)c1ccc(C(=O)NCC(c2cccs2)[NH+]2CCOCC2)cc1,722,train,False
CC(C)COc1ccc(CN=C([NH3+])N=C(N)N)cc1Cl,7476,train,False
CC1CCC[NH+](C(c2cccs2)c2nnnn2Cc2ccccc2)C1,703,train,False
CCOC(=O)Nc1ccc2c(c1)N(C(=O)C[NH+](CC)CC)c1ccccc1CC2,119,train,False
COCC[NH2+]c1c2c(nc3ccccc13)CCC2,2250,test,False
O=C(COc1ccc(F)cc1)NCC[NH+]1CCCC1,12,train,False
Cc1ccccc1NC(=O)C[NH+]1CCOCC1,4,train,False
CN1C(=O)CC(c2ccccc2)[NH2+]c2ccccc21,10337,train,False
C[C@H]([NH3+])c1nnc(SCC(N)=O)o1,712,train,False
COc1cccc2sc(N(CCC[NH+](C)C)C(=O)c3ccc(S(=O)(=O)N4CCc5ccccc5C4)cc3)nc12,589,train,False
C[NH+](C)CCCN(C(=O)c1ccc(C(=O)c2ccccc2)cc1)c1nc2cc3c(cc2s1)OCCO3,769,train,False
COC(=O)[C@@H]1[C@H](C)CCCN1S(C)(=O)=O,8875,val,False
NC(=O)C1CCC1,7377,val,False
CC(=O)N1CCCC2(CCCCCC2)C1,3500,train,False
CCN(CC)CC[NH2+]Cc1cc(Cl)ccc1OCc1ccccc1F,3948,train,False
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)[NH3+])[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,8090,test,False
C[NH2+]S(=O)(=O)C[C@H]1CC[C@H](N(C)c2ncnc3[nH]ccc23)CC1,12113,val,False
c1ccc(CNc2ncnc3[nH]cnc23)cc1,2516,train,False
Cc1ccccc1C(=NCCC[NH+](C)C)c1ccccc1C,6438,test,False
CCN(CC)C(=O)C[NH+]1CCN(c2ccccc2F)CC1,187,train,False
O=[N+]([O-])c1ccc(COc2cccc(C[NH2+]c3ccc(F)cc3)c2)cc1,1777,val,False
CCCS(=O)(=O)[NH+]1CCN(CCCc2ccccc2)CC1,642,train,False
Oc1ccc([NH2+]c2ncnc3ccccc23)cc1,5375,test,False
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCC[NH3+],12049,val,False
CS(=O)(=O)c1ccc(Br)cc1,2172,test,False
NC(=O)Nc1ccc(-c2ccccc2)cc1,0,train,False
Cc1cccc2c(CC[NH3+])c[nH]c12,7801,test,False
CN1CC[NH+](CCCC(=O)c2ccc(C3CCCC3)cc2)CC1,1119,test,False
CC(C)(C)C(=O)C[NH+]1C2=NCCN2c2ccccc21,2670,train,False
CC[NH+]1CCN(CC(=O)Nc2cc(C)on2)CC1,25,train,False
COc1cccc(CN2CC[NH+](Cc3cccc(F)c3)CC2)c1,226,train,False
O=C(c1cccc(S(=O)(=O)[NH+]2CCOCC2)c1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,26,train,False
Cc1cc(C)nc([NH2+]c2ccc(Cl)cc2C)n1,1128,train,False
CCOc1ccccc1CN1CCC([NH+]2CCOCC2)CC1,642,train,False
O=C1CN(C(=O)C[NH2+]Cc2cccc(Cl)c2)c2ccccc2N1,499,train,False
OC1(c2ccc3ccccc3c2)CC[NH+](Cc2ccccc2)C1,11426,test,False
Oc1ccccc1CN1CC[NH+](C(c2ccccc2)c2ccccc2)CC1,642,train,False
CCC1(OC(=O)C[NH3+])C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,9588,test,False
COc1ccc(C(C[NH+](C)C)C2(O)CCCCC2)cc1,9032,test,False
CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)[O-],5387,test,False
Clc1ccc2nc3c(c(-c4ccccc4)c2c1)C[NH2+]CC3,572,train,False
C=CC[NH2+]CCOc1ccc(C)cc1[N+](=O)[O-],823,train,False
CC[NH+](CC)Cc1cc(C(C)=O)ccc1O,7984,train,False
CC(C)C(c1nnnn1C1CCCC1)[NH+]1CCCCC1,557,train,False
C[NH+]1CCN(CC(=O)NC2CCCCC2)CC1,12,train,False
C[NH2+]Cc1nc2ccccc2[nH]1,335,train,False
COc1cccc(OC)c1OCCC[NH+]1CCC(Cc2ccccc2)CC1,1267,train,False
Cc1c(C)n(CC(O)C[NH2+]c2ccccc2)c2ccccc12,1413,train,False
CC(=O)N(CC[NH+](C)C)c1nc2cc3c(cc2s1)OCCO3,769,train,False
CCCCC[NH2+]Cc1ccc(Br)cc1,6216,test,False
CCOc1ccc(C(=O)OC(C)C[NH+]2CCN(C)CC2)cc1,317,train,False
COC(=O)C1C(O)CCC2C[NH+]3CCc4c([nH]c5ccccc45)C3CC21,6745,train,False
Nc1nncs1,12899,train,False
Cc1ncc(-c2csc(N=C(N)N)n2)[nH]1,4137,val,False
Cc1cc(-c2ccccc2)nnc1NCC[NH+]1CCOCC1,1997,train,False
CCCC[NH+](C)CCC(=O)Nc1ccc(C)cc1,117,train,False
CC[NH2+]CCNc1ccc(Cl)cc1[N+](=O)[O-],1429,train,False
COc1cc2ncnc([NH2+]c3cccc(Br)c3)c2cc1OC,4543,train,False
N=C(N)[NH2+]CCN1CCCCCCC1,8627,val,False
COC(=O)C(c1ccccc1Cl)[NH+]1CCc2sccc2C1,10211,train,False
c1ccc2c(c1)oc1c([NH2+]CCN3CCOCC3)ncnc12,2896,val,False
O=C(O)c1ccc(C[NH2+]Cc2ccccc2Cl)cc1,125,train,False
O=C(C[NH+]1CCN(c2ncccn2)CC1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,151,train,False
CCOc1ccc(C=O)cc1C[NH+]1CCCCC1,4293,test,False
OC[C@H]1COC[C@H]1c1ccccc1F,11718,test,False
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],3277,val,False
CC(C(=O)Nc1ccc(F)c(F)c1)N1CC[NH+](C)CC1,1144,val,False
CCOc1ccccc1OC(c1ccccc1)C1C[NH2+]CCO1,10757,val,False
COc1ccccc1CN1CC[NH+](Cc2ccco2)CC1,642,train,False
Clc1ccc(C2=CCC[C@H]3CC[C@@H]2N3)cn1,12628,train,False
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,3169,train,False
